Référence,Nom,Description Technique,Système D'exploitation,Caméra,Caractéristique Caméra,Autonomie Batterie,Catégorie,Sous catégorie,Marque,Modèle,Description Marketing,RAM,Stockage,Type De Stockage,Processeur,Type D'écran,Résolution écran,Temps de réponse écran,Fréquence écran,Luminosité écran,Taille Écran,Carte Graphique,Connectivité,Connectique,Alimentation,Audio,Dimensions,Poids,Norme Environnementale,Empreinte Carbonne,Clavier,Garantie fabricant,Top Produit,Délais de livraison,Etat,Couleur,Images,Fournisseur,Reference ID,SKU ID,Plan ID,GUID,Type Licence,Apps incluses,Apps type,Prix achat,Prix location,Deleted
MYEJ3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 256 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,256 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Teal,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MYEJ3ZD%3AA.jpg,,,,,,,,, 987.00,35.00,0
MYED3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 128 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Camera Control, Spatial photos, enregistrement vidéo spatial en 1080p à 30 fps, Mixage audio, 100% Focus Pixels, Technologie Quad Pixel pour 2,0 µm, protection de l'objectif en cristal de saphir, zoom optique 4x, zoom optique de sortie 2x, zoom optique d'entrée 2x, Moteur photonique, Fusion profond, mise au point de portrait et contrôle de la profondeur, Panorama (jusque 63MP), correction yeux rouges avancée, Stabilisation d'image automatique, marquage géographique, capture d'image HEIF, stabilisation vidéo Cinematic, Zoom lecture, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, zoom audio, zoom numérique jusqu'à 6x pour vidéo, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, HEVC (High Efficiency Video coding), AVC (H.264), Stabilisation optique de l'image par déplacement du capteur pour la vidéo, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, Mode action jusqu'à 2.8K à 60 fps, réduction du bruit du vent, Audio spatial et enregistrement stéréo, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Mode cinématique jusqu'à 4K HDR à 30 fps","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,128 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Teal,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MYEJ3ZD%3AA.jpg,,,,,,,,, 868.00,32.00,0
MYEG3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 256 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,256 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, UWB, Bluetooth, Wi-Fi 7",USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Rose,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MYEG3ZD%3AA.jpg,,,,,,,,, 987.00,35.00,0
MYEP3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 512 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,512 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Blanc,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MXWV3ZD%3AA.jpg,,,,,,,,, 1215.00,42.00,0
MYEA3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 128 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Camera Control, Spatial photos, enregistrement vidéo spatial en 1080p à 30 fps, Mixage audio, 100% Focus Pixels, Technologie Quad Pixel pour 2,0 µm, protection de l'objectif en cristal de saphir, zoom optique 4x, zoom optique de sortie 2x, zoom optique d'entrée 2x, Moteur photonique, Fusion profond, mise au point de portrait et contrôle de la profondeur, Panorama (jusque 63MP), correction yeux rouges avancée, Stabilisation d'image automatique, marquage géographique, capture d'image HEIF, stabilisation vidéo Cinematic, Zoom lecture, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, zoom audio, zoom numérique jusqu'à 6x pour vidéo, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, HEVC (High Efficiency Video coding), AVC (H.264), Stabilisation optique de l'image par déplacement du capteur pour la vidéo, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, Mode action jusqu'à 2.8K à 60 fps, réduction du bruit du vent, Audio spatial et enregistrement stéréo, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Mode cinématique jusqu'à 4K HDR à 30 fps","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,128 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Rose,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MYEA3ZD%3AA.jpg,,,,,,,,, 868.00,32.00,0
MYEK3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 512 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,512 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Noir,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MYEE3ZD%3AA.jpg,,,,,,,,, 987.00,35.00,0
MYEH3ZD/A,Apple iPhone 16,"5G smartphone, double SIM / Mémoire interne 256 Go, écran OEL, 6.1 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 22 hrs
Lecture (vidéo diffusée en continu): jusqu'à 18 hrs
Lecture (audio): jusqu'à 80 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir des tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,256 Go,,Apple A18,Écran OEL,2556 x 1179 pixels,,,1000 cd/m²,6.1 pouces,,"NFC, UWB, Bluetooth, Wi-Fi 7",USB-C,,,71.6 mm x 7.8 mm x 147.6 mm,170 g,,56 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Bleu d'outremer,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MYEH3ZD%3AA.jpg,,,,,,,,, 987.00,35.00,0
MY2J3ZD/A,Apple iPhone 16 Plus,"5G smartphone, double SIM / Mémoire interne 512 Go, écran OEL, 6.7 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 27 hrs
Lecture (vidéo diffusée en continu): jusqu'à 24 hrs
Lecture (audio): jusqu'à 100 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 Plus est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir vos tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,512 Go,,Apple A18,Écran OEL,2796 x 1290 pixels,,,1000 cd/m²,6.7pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,77.8 mm x 7.8 mm x 160.9 mm,199 g,,60 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Teal,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MXY53ZD%3AA.jpg,,,,,,,,, 1352.00,48.00,0
MY1X3ZD/A,Apple iPhone 16 Plus,"5G smartphone, double SIM / Mémoire interne 512 Go, écran OEL, 6.7 pouces",iOS 18,Oui,"Protection de l'objectif en cristal de saphir, stabilisation vidéo Cinematic, Stabilisation d'image automatique, Zoom lecture, marquage géographique, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, correction yeux rouges avancée, Panorama (jusque 63MP), capture d'image HEIF, zoom audio, 100% Focus Pixels, HEVC (High Efficiency Video coding), Fusion profond, Stabilisation optique de l'image par déplacement du capteur pour la vidéo, zoom numérique jusqu'à 6x pour vidéo, zoom optique de sortie 2x, Technologie Quad Pixel pour 2,0 µm, Mode cinématique jusqu'à 4K HDR à 30 fps, Mode action jusqu'à 2.8K à 60 fps, Moteur photonique, AVC (H.264), réduction du bruit du vent, mise au point de portrait et contrôle de la profondeur, zoom optique 4x, zoom optique d'entrée 2x, enregistrement vidéo spatial en 1080p à 30 fps, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, Audio spatial et enregistrement stéréo, Mixage audio, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Camera Control, Spatial photos","Lecture (vidéo): jusqu'à 27 hrs
Lecture (vidéo diffusée en continu): jusqu'à 24 hrs
Lecture (audio): jusqu'à 100 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 Plus est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir vos tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,512 Go,,Apple A18,Écran OEL,2796 x 1290 pixels,,,1000 cd/m²,6.7pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,77.8 mm x 7.8 mm x 160.9 mm,199 g,,60 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Blanc,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MXWV3ZD%3AA.jpg,,,,,,,,, 1352.00,48.00,0
MXVY3ZD/A,Apple iPhone 16 Plus,"5G smartphone, double SIM / Mémoire interne 128 Go, écran OEL, 6.7 pouces",iOS 18,Oui,"Camera Control, Spatial photos, enregistrement vidéo spatial en 1080p à 30 fps, Mixage audio, 100% Focus Pixels, Technologie Quad Pixel pour 2,0 µm, protection de l'objectif en cristal de saphir, zoom optique 4x, zoom optique de sortie 2x, zoom optique d'entrée 2x, Moteur photonique, Fusion profond, mise au point de portrait et contrôle de la profondeur, Panorama (jusque 63MP), correction yeux rouges avancée, Stabilisation d'image automatique, marquage géographique, capture d'image HEIF, stabilisation vidéo Cinematic, Zoom lecture, enregistrement stéréo, vidéo à mise au point continue, enregistrement vidéo 4K et photos fixes de 8 MP, Vidéo en accéléré avec stabilisation, zoom audio, zoom numérique jusqu'à 6x pour vidéo, Vidéo QuickTake jusqu'à 4K à 60 ips en Dolby Vision, HEVC (High Efficiency Video coding), AVC (H.264), Stabilisation optique de l'image par déplacement du capteur pour la vidéo, enregistrement vidéo 4K Dolby Vision jusqu'à 60 ips, Mode action jusqu'à 2.8K à 60 fps, réduction du bruit du vent, Audio spatial et enregistrement stéréo, enregistrement vidéo 1080p Dolby Vision jusqu'à 60 ips, Mode cinématique jusqu'à 4K HDR à 30 fps","Lecture (vidéo): jusqu'à 27 hrs
Lecture (vidéo diffusée en continu): jusqu'à 24 hrs
Lecture (audio): jusqu'à 100 hrs",telephones,telephones,Apple,iPhone,"L'iPhone 16 Plus est conçu pour Apple Intelligence, le système d'intelligence personnelle qui vous aide à écrire, à vous exprimer et à accomplir vos tâches sans effort. Grâce à des protections de la vie privée révolutionnaires, vous avez l'esprit tranquille : personne d'autre ne peut accéder à vos données, pas même Apple.",,128 Go,,Apple A18,Écran OEL,2796 x 1290 pixels,,,1000 cd/m²,6.7pouces,,"NFC, Ultra-Wideband (UWB), Bluetooth 5.3, Wi-Fi 7",USB Type-C - 24 pin USB-C,,,77.8 mm x 7.8 mm x 160.9 mm,199 g,,60 kg d'émissions de carbone,,"Garantie limitée - 1 an
Support technique - conseil - 90 jours",,,Neuf,Teal,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MXY53ZD%3AA.jpg,,,,,,,,, 1005.00,37.00,0
